q_deg,input_torque_Nm,input_torque_mNm,link 1_Nm,link 2_Nm,link 3_Nm,joint R12_Nm,joint R23_Nm,joint T3_Nm,rod P0-B2_Nm,rod A1-C3_Nm,TCP payload_Nm
47.1,-0.00307122212946,-3.07122212946,-0.000663246295856,-0.000897433253169,-0.000110776970936,-0.000795895555028,-0.000550254324726,0.000328700382855,-8.66735087998e-05,-0.000295642603797,0
47.2,-0.00303782749179,-3.03782749179,-0.000661984526354,-0.000892734741359,-0.000102772187835,-0.000794381431624,-0.000544720680414,0.000339176304744,-8.641481147e-05,-0.000293995417479,0
47.3,-0.00300448684991,-3.00448684991,-0.000660720740331,-0.000888039246636,-9.47860243361e-05,-0.000792864888397,-0.000539193981556,0.000349621932884,-8.61562475674e-05,-0.000292347653966,0
47.4,-0.00297120051554,-2.97120051554,-0.000659454941639,-0.000883346798566,-8.681856502e-05,-0.000791345929966,-0.000533674267883,0.000360037137843,-8.58978169225e-05,-0.000290699333388,0
47.5,-0.00293796879921,-2.93796879921,-0.000658187134132,-0.00087865742665,-7.88698940736e-05,-0.000789824560959,-0.000528161579017,0.00037042179087,-8.56395193631e-05,-0.000289050475884,0
47.6,-0.00290479201019,-2.90479201019,-0.000656917321674,-0.000873971160322,-7.09400952872e-05,-0.000788300786008,-0.000522655954475,0.0003807757639,-8.53813547146e-05,-0.000287401101611,0
47.7,-0.00287167045654,-2.87167045654,-0.000655645508131,-0.000869288028948,-6.30292520554e-05,-0.000786774609757,-0.000517157433664,0.000391098929554,-8.51233228e-05,-0.000285751230737,0
47.8,-0.00283860444506,-2.83860444506,-0.000654371697378,-0.000864608061827,-5.51374473741e-05,-0.000785246036854,-0.000511666055887,0.000401391161139,-8.48654234396e-05,-0.000284100883443,0
47.9,-0.00280559428134,-2.80559428134,-0.000653095893295,-0.000859931288195,-4.72647638393e-05,-0.000783715071955,-0.000506181860338,0.000411652332659,-8.46076564515e-05,-0.000282450079923,0
48,-0.0027726402697,-2.7726402697,-0.00065181809977,-0.000855257737217,-3.94112836497e-05,-0.000782181719724,-0.000500704886102,0.000421882318803,-8.43500216511e-05,-0.000280798840385,0
48.1,-0.00273974271323,-2.73974271323,-0.000650538320693,-0.000850587437996,-3.15770886019e-05,-0.000780645984832,-0.000495235172162,0.000432080994958,-8.40925188513e-05,-0.000279147185048,0
48.2,-0.00270690191376,-2.70690191376,-0.000649256559964,-0.000845920419563,-2.37622600897e-05,-0.000779107871957,-0.000489772757388,0.000442248237209,-8.38351478627e-05,-0.000277495134142,0
48.3,-0.00267411817188,-2.67411817188,-0.000647972821486,-0.000841256710888,-1.59668791062e-05,-0.000777567385784,-0.000484317680549,0.000452383922336,-8.35779084933e-05,-0.000275842707912,0
48.4,-0.00264139178693,-2.64139178693,-0.000646687109172,-0.000836596340873,-8.19102624106e-06,-0.000776024531006,-0.000478869980303,0.000462487927821,-8.33208005486e-05,-0.000274189926613,0
48.5,-0.00260872305698,-2.60872305698,-0.000645399426936,-0.000831939338351,-4.34781677772e-07,-0.000774479312323,-0.000473429695203,0.000472560131848,-8.30638238316e-05,-0.000272536810511,0
48.6,-0.00257611227885,-2.57611227885,-0.000644109778701,-0.000827285732092,7.30177480379e-06,-0.000772931734441,-0.000467996863697,0.000482600413305,-8.28069781429e-05,-0.000270883379884,0
48.7,-0.00254355974808,-2.54355974808,-0.000642818168396,-0.000822635550799,1.50185638312e-05,-0.000771381802075,-0.000462571524123,0.000492608651786,-8.25502632806e-05,-0.000269229655023,0
48.8,-0.00251106575896,-2.51106575896,-0.000641524599956,-0.000817988823109,2.2715506439e-05,-0.000769829519947,-0.000457153714716,0.000502584727594,-8.22936790402e-05,-0.000267575656227,0
48.9,-0.00247863060451,-2.47863060451,-0.00064022907732,-0.000813345577591,3.03925240683e-05,-0.000768274892784,-0.000451743473602,0.000512528521739,-8.2037225215e-05,-0.000265921403807,0
49,-0.00244625457647,-2.44625457647,-0.000638931604436,-0.00080870584275,3.80495385721e-05,-0.000766717925323,-0.000446340838802,0.000522439915946,-8.17809015954e-05,-0.000264266918084,0
49.1,-0.00241393796532,-2.41393796532,-0.000637632185255,-0.000804069647025,4.56864722111e-05,-0.000765158622306,-0.000440945848231,0.000532318792653,-8.15247079696e-05,-0.000262612219392,0
49.2,-0.00238168106023,-2.38168106023,-0.000636330823736,-0.000799437018788,5.33032476574e-05,-0.000763596988484,-0.000435558539698,0.000542165035013,-8.12686441233e-05,-0.00026095732807,0
49.3,-0.00234948414913,-2.34948414913,-0.000635027523843,-0.000794807986346,6.08997879943e-05,-0.000762033028612,-0.000430178950906,0.000551978526895,-8.10127098397e-05,-0.000259302264472,0
49.4,-0.00231734751864,-2.31734751864,-0.000633722289546,-0.000790182577938,6.84760167186e-05,-0.000760466747456,-0.000424807119451,0.000561759152888,-8.07569048995e-05,-0.000257647048959,0
49.5,-0.0022852714541,-2.2852714541,-0.000632415124821,-0.000785560821739,7.6031857742e-05,-0.000758898149786,-0.000419443082823,0.000571506798307,-8.05012290807e-05,-0.000255991701901,0
49.6,-0.00225325623957,-2.25325623957,-0.00063110603365,-0.000780942745859,8.35672353872e-05,-0.00075732724038,-0.000414086878409,0.000581221349183,-8.02456821592e-05,-0.00025433624368,0
49.7,-0.0022213021578,-2.2213021578,-0.000629795020021,-0.000776328378341,9.10820743935e-05,-0.000755754024025,-0.000408738543487,0.000590902692274,-7.99902639082e-05,-0.000252680694684,0
49.8,-0.00218940949025,-2.18940949025,-0.000628482087926,-0.000771717747161,9.85762999184e-05,-0.000754178505511,-0.000403398115231,0.000600550715068,-7.97349740984e-05,-0.000251025075311,0
49.9,-0.0021575785171,-2.1575785171,-0.000627167241366,-0.000767110880232,0.000106049837534,-0.00075260068964,-0.000398065630709,0.000610165305778,-7.94798124981e-05,-0.000249369405967,0
50,-0.00212580951721,-2.12580951721,-0.000625850484346,-0.000762507805399,0.000113502613232,-0.000751020581215,-0.000392741126883,0.000619746353348,-7.9224778873e-05,-0.000247713707069,0
50.1,-0.00209410276813,-2.09410276813,-0.000624531820877,-0.000757908550443,0.000120934553422,-0.000749438185053,-0.000387424640611,0.000629293747456,-7.89698729865e-05,-0.000246057999038,0
50.2,-0.00206245854613,-2.06245854613,-0.000623211254976,-0.000753313143077,0.000128345584934,-0.000747853505971,-0.000382116208645,0.000638807378513,-7.87150945992e-05,-0.000244402302307,0
50.3,-0.00203087712615,-2.03087712615,-0.000621888790665,-0.000748721610952,0.000135735635017,-0.000746266548798,-0.000376815867631,0.000648287137665,-7.84604434694e-05,-0.000242746637314,0
50.4,-0.00199935878182,-1.99935878182,-0.000620564431973,-0.000744133981652,0.000143104631344,-0.000744677318367,-0.00037152365411,0.000657732916798,-7.82059193531e-05,-0.000241091024505,0
50.5,-0.00196790378546,-1.96790378546,-0.000619238182934,-0.000739550282692,0.000150452502008,-0.00074308581952,-0.000366239604518,0.000667144608535,-7.79515220034e-05,-0.000239435484333,0
50.6,-0.00193651240807,-1.93651240807,-0.000617910047588,-0.000734970541528,0.000157779175527,-0.000741492057106,-0.000360963755187,0.000676522106241,-7.76972511713e-05,-0.00023778003726,0
50.7,-0.00190518491934,-1.90518491934,-0.000616580029981,-0.000730394785546,0.000165084580842,-0.000739896035977,-0.000355696142341,0.000685865304025,-7.7443106605e-05,-0.000236124703753,0
50.8,-0.00187392158761,-1.87392158761,-0.000615248134164,-0.000725823042067,0.000172368647319,-0.000738297760997,-0.000350436802103,0.000695174096741,-7.71890880503e-05,-0.000234469504286,0
50.9,-0.00184272267992,-1.84272267992,-0.000613914364195,-0.000721255338348,0.00017963130475,-0.000736697237034,-0.000345185770488,0.000704448379988,-7.69351952506e-05,-0.000232814459339,0
51,-0.00181158846196,-1.81158846196,-0.000612578724136,-0.00071669170158,0.000186872483355,-0.000735094468963,-0.000339943083407,0.000713688050116,-7.66814279466e-05,-0.0002311595894,0
51.1,-0.00178051919812,-1.78051919812,-0.000611241218056,-0.000712132158889,0.000194092113778,-0.000733489461668,-0.000334708776666,0.000722893004221,-7.64277858768e-05,-0.000229504914959,0
51.2,-0.00174951515141,-1.74951515141,-0.00060990185003,-0.000707576737335,0.000201290127094,-0.000731882220036,-0.000329482885967,0.000732063140156,-7.6174268777e-05,-0.000227850456517,0
51.3,-0.00171857658355,-1.71857658355,-0.000608560624136,-0.000703025463914,0.000208466454807,-0.000730272748963,-0.000324265446908,0.000741198356522,-7.59208763804e-05,-0.000226196234576,0
51.4,-0.00168770375488,-1.68770375488,-0.000607217544461,-0.000698478365555,0.000215621028852,-0.000728661053354,-0.000319056494978,0.000750298552682,-7.56676084179e-05,-0.000224542269646,0
51.5,-0.00165689692442,-1.65689692442,-0.000605872615097,-0.000693935469123,0.000222753781592,-0.000727047138116,-0.000313856065568,0.000759363628752,-7.54144646178e-05,-0.00022288858224,0
51.6,-0.00162615634984,-1.62615634984,-0.000604525840139,-0.000689396801418,0.000229864645823,-0.000725431008167,-0.000308664193959,0.000768393485606,-7.51614447059e-05,-0.000221235192877,0
51.7,-0.00159548228745,-1.59548228745,-0.000603177223691,-0.000684862389173,0.000236953554776,-0.000723812668429,-0.000303480915331,0.000777388024882,-7.49085484055e-05,-0.000219582122081,0
51.8,-0.00156487499224,-1.56487499224,-0.00060182676986,-0.000680332259059,0.00024402044211,-0.000722192123832,-0.000298306264756,0.000786347148976,-7.46557754374e-05,-0.000217929390379,0
51.9,-0.0015343347178,-1.5343347178,-0.000600474482761,-0.000675806437679,0.000251065241924,-0.000720569379313,-0.000293140277206,0.000795270761054,-7.44031255198e-05,-0.000216277018303,0
52,-0.00150386171641,-1.50386171641,-0.000599120366512,-0.000671284951573,0.000258087888749,-0.000718944439815,-0.000287982987544,0.000804158765042,-7.41505983686e-05,-0.000214625026388,0
52.1,-0.00147345623896,-1.47345623896,-0.000597764425239,-0.000666767827214,0.000265088317551,-0.000717317310287,-0.000282834430534,0.000813011065636,-7.38981936969e-05,-0.000212973435175,0
52.2,-0.00144311853498,-1.44311853498,-0.000596406663072,-0.000662255091011,0.000272066463736,-0.000715687995686,-0.00027769464083,0.000821827568302,-7.36459112154e-05,-0.000211322265205,0
52.3,-0.00141284885265,-1.41284885265,-0.000595047084146,-0.000657746769307,0.000279022263144,-0.000714056500975,-0.000272563652986,0.000830608179274,-7.33937506324e-05,-0.000209671537025,0
52.4,-0.00138264743878,-1.38264743878,-0.000593685692604,-0.000653242888382,0.000285955652056,-0.000712422831125,-0.000267441501449,0.000839352805562,-7.31417116535e-05,-0.000208021271182,0
52.5,-0.00135251453879,-1.35251453879,-0.000592322492592,-0.00064874347445,0.000292866567191,-0.000710786991111,-0.000262328220564,0.000848061354946,-7.2889793982e-05,-0.00020637148823,0
52.6,-0.00132245039676,-1.32245039676,-0.000590957488264,-0.000644248553659,0.000299754945707,-0.000709148985916,-0.000257223844572,0.000856733735985,-7.26379973183e-05,-0.000204722208721,0
52.7,-0.00129245525536,-1.29245525536,-0.000589590683776,-0.000639758152092,0.000306620725205,-0.000707508820531,-0.000252128407607,0.000865369858017,-7.23863213606e-05,-0.000203073453212,0
52.8,-0.0012625293559,-1.2625293559,-0.000588222083293,-0.000635272295769,0.000313463843725,-0.000705866499951,-0.000247041943702,0.000873969631152,-7.21347658044e-05,-0.000201425242261,0
52.9,-0.00123267293832,-1.23267293832,-0.000586851690983,-0.000630791010643,0.000320284239752,-0.00070422202918,-0.000241964486785,0.000882532966288,-7.18833303429e-05,-0.000199777596428,0
53,-0.00120288624115,-1.20288624115,-0.000585479511021,-0.000626314322603,0.000327081852213,-0.000702575413225,-0.000236896070679,0.000891059775105,-7.16320146664e-05,-0.000198130536274,0
53.1,-0.00117316950156,-1.17316950156,-0.000584105547587,-0.000621842257473,0.000333856620477,-0.000700926657105,-0.000231836729104,0.000899549970059,-7.13808184629e-05,-0.000196484082362,0
53.2,-0.0011435229553,-1.1435229553,-0.000582729804867,-0.000617374841012,0.000340608484363,-0.00069927576584,-0.000226786495677,0.000908003464403,-7.11297414178e-05,-0.000194838255255,0
53.3,-0.00111394683676,-1.11394683676,-0.00058135228705,-0.000612912098912,0.00034733738413,-0.00069762274446,-0.000221745403909,0.00091642017217,-7.08787832139e-05,-0.000193193075519,0
53.4,-0.00108444137893,-1.08444137893,-0.000579972998333,-0.000608454056805,0.000354043260487,-0.000695967598,-0.000216713487207,0.000924800008181,-7.06279435317e-05,-0.000191548563718,0
53.5,-0.00105500681338,-1.05500681338,-0.000578591942918,-0.000604000740253,0.000360726054588,-0.000694310331502,-0.000211690778877,0.000933142888053,-7.03772220487e-05,-0.000189904740418,0
53.6,-0.0010256433703,-1.0256433703,-0.000577209125012,-0.000599552174756,0.000367385708037,-0.000692650950015,-0.000206677312119,0.000941448728192,-7.01266184403e-05,-0.000188261626183,0
53.7,-0.00099635127847,-0.99635127847,-0.000575824548827,-0.000595108385747,0.000374022162885,-0.000690989458592,-0.000201673120028,0.000949717445798,-6.9876132379e-05,-0.00018661924158,0
53.8,-0.000967130765279,-0.967130765279,-0.00057443821858,-0.000590669398596,0.000380635361633,-0.000689325862296,-0.000196678235598,0.000957948958865,-6.9625763535e-05,-0.000184977607172,0
53.9,-0.000937982056696,-0.937982056696,-0.000573050138495,-0.000586235238607,0.000387225247233,-0.000687660166194,-0.000191692691717,0.000966143186183,-6.93755115758e-05,-0.000183336743524,0
54,-0.000908905377278,-0.908905377278,-0.000571660312799,-0.000581805931019,0.000393791763089,-0.000685992375359,-0.00018671652117,0.000974300047347,-6.91253761663e-05,-0.0001816966712,0
54.1,-0.000879900950177,-0.879900950177,-0.000570268745728,-0.000577381501007,0.000400334853053,-0.000684322494873,-0.000181749756638,0.000982419462744,-6.88753569689e-05,-0.000180057410761,0
54.2,-0.000850968997126,-0.850968997126,-0.000568875441518,-0.00057296197368,0.000406854461435,-0.000682650529822,-0.000176792430698,0.000990501353567,-6.86254536434e-05,-0.000178418982767,0
54.3,-0.000822109738439,-0.822109738439,-0.000567480404416,-0.000568547374081,0.000413350532994,-0.000680976485299,-0.000171844575823,0.000998545641811,-6.83756658471e-05,-0.000176781407778,0
54.4,-0.000793323393013,-0.793323393013,-0.000566083638669,-0.000564137727192,0.000419823012945,-0.000679300366403,-0.000166906224384,0.00100655225027,-6.81259932346e-05,-0.000175144706351,0
54.5,-0.000764610178315,-0.764610178315,-0.000564685148534,-0.000559733057924,0.00042627184696,-0.000677622178241,-0.000161977408645,0.00101452110257,-6.78764354578e-05,-0.00017350889904,0
54.6,-0.000735970310398,-0.735970310398,-0.00056328493827,-0.000555333391129,0.000432696981163,-0.000675941925924,-0.000157058160769,0.00102245212309,-6.76269921665e-05,-0.000171874006398,0
54.7,-0.000707404003875,-0.707404003875,-0.000561883012142,-0.00055093875159,0.000439098362136,-0.000674259614571,-0.000152148512814,0.00103034523709,-6.73776630074e-05,-0.000170240048974,0
54.8,-0.00067891147193,-0.67891147193,-0.000560479374421,-0.000546549164025,0.000445475936921,-0.000672575249305,-0.000147248496733,0.00103820037057,-6.71284476248e-05,-0.000168607047316,0
54.9,-0.000650492926319,-0.650492926319,-0.000559074029383,-0.000542164653091,0.000451829653014,-0.00067088883526,-0.000142358144377,0.0010460174504,-6.68793456604e-05,-0.000166975021966,0
55,-0.000622148577356,-0.622148577356,-0.000557666981308,-0.000537785243374,0.000458159458372,-0.00066920037757,-0.000137477487492,0.00105379640424,-6.66303567533e-05,-0.000165343993465,0
55.1,-0.000593878633924,-0.593878633924,-0.000556258234483,-0.000533410959401,0.00046446530141,-0.00066750988138,-0.000132606557721,0.00106153716054,-6.638148054e-05,-0.00016371398235,0
55.2,-0.000565683303454,-0.565683303454,-0.000554847793199,-0.000529041825628,0.000470747131006,-0.000665817351839,-0.000127745386602,0.00106923964861,-6.61327166543e-05,-0.000162085009153,0
55.3,-0.000537562791937,-0.537562791937,-0.000553435661753,-0.000524677866449,0.000477004896499,-0.000664122794103,-0.00012289400557,0.00107690379857,-6.58840647275e-05,-0.000160457094402,0
55.4,-0.000509517303922,-0.509517303922,-0.000552021844445,-0.000520319106193,0.000483238547686,-0.000662426213334,-0.000118052445955,0.00108452954133,-6.56355243884e-05,-0.00015883025862,0
55.5,-0.000481547042502,-0.481547042502,-0.000550606345583,-0.000515965569122,0.000489448034831,-0.000660727614699,-0.000113220738984,0.00109211680865,-6.53870952627e-05,-0.000157204522328,0
55.6,-0.000453652209326,-0.453652209326,-0.000549189169479,-0.000511617279436,0.000495633308658,-0.000659027003374,-0.00010839891578,0.0010996655331,-6.5138776974e-05,-0.000155579906039,0
55.7,-0.000425833004581,-0.425833004581,-0.000547770320449,-0.000507274261265,0.000501794320359,-0.000657324384539,-0.00010358700736,0.00110717564808,-6.4890569143e-05,-0.000153956430262,0
55.8,-0.000398089626999,-0.398089626999,-0.000546349802816,-0.000502936538678,0.000507931021587,-0.000655619763379,-9.87850446385e-05,0.00111464708781,-6.46424713878e-05,-0.0001523341155,0
55.9,-0.000370422273853,-0.370422273853,-0.000544927620906,-0.000498604135676,0.000514043364464,-0.000653913145087,-9.39930584263e-05,0.00112207978735,-6.43944833239e-05,-0.00015071298225,0
56,-0.000342831140956,-0.342831140956,-0.000543503779053,-0.000494277076195,0.000520131301575,-0.000652204534863,-8.92110794291e-05,0.00112947368258,-6.41466045641e-05,-0.000149093051005,0
56.1,-0.000315316422661,-0.315316422661,-0.000542078281592,-0.000489955384107,0.000526194785972,-0.000650493937911,-8.4439138249e-05,0.00113682871019,-6.38988347186e-05,-0.00014747434225,0
56.2,-0.000287878311834,-0.287878311834,-0.000540651132868,-0.000485639083216,0.000532233771182,-0.000648781359441,-7.96772653821e-05,0.00114414480775,-6.3651173395e-05,-0.000145856876462,0
56.3,-0.000260516999893,-0.260516999893,-0.000539222337226,-0.000481328197262,0.000538248211193,-0.000647066804671,-7.49254912223e-05,0.00115142191361,-6.3403620198e-05,-0.000144240674114,0
56.4,-0.000233232676776,-0.233232676776,-0.000537791899019,-0.000477022749921,0.000544238060462,-0.000645350278823,-7.01838460581e-05,0.00115865996698,-6.31561747299e-05,-0.00014262575567,0
56.5,-0.000206025530939,-0.206025530939,-0.000536359822605,-0.000472722764799,0.000550203273923,-0.000643631787126,-6.54523600728e-05,0.00116585890792,-6.29088365901e-05,-0.000141012141588,0
56.6,-0.000178895749374,-0.178895749374,-0.000534926112346,-0.000468428265442,0.000556143806974,-0.000641911334816,-6.0731063347e-05,0.0011730186773,-6.26616053757e-05,-0.000139399852317,0
56.7,-0.000151843517577,-0.151843517577,-0.00053349077261,-0.000464139275324,0.000562059615489,-0.000640188927131,-5.60199858545e-05,0.00118013921683,-6.24144806807e-05,-0.000137788908299,0
56.8,-0.000124869019573,-0.124869019573,-0.000532053807767,-0.000459855817858,0.000567950655812,-0.000638464569321,-5.1319157466e-05,0.00118722046909,-6.21674620966e-05,-0.000136179329967,0
56.9,-9.79724379001e-05,-0.0979724379001,-0.000530615222197,-0.000455577916389,0.00057381688476,-0.000636738266636,-4.66286079471e-05,0.00119426237747,-6.19205492122e-05,-0.000134571137746,0
57,-7.11539536015e-05,-0.0711539536015,-0.000529175020281,-0.000451305594197,0.000579658259626,-0.000635010024337,-4.1948366958e-05,0.00120126488621,-6.16737416137e-05,-0.000132964352053,0
57.1,-4.44137462411e-05,-0.0444137462411,-0.000527733206406,-0.000447038874495,0.000585474738175,-0.000633279847687,-3.72784640549e-05,0.0012082279404,-6.14270388844e-05,-0.000131358993295,0
57.2,-1.77519938785e-05,-0.0177519938785,-0.000526289784964,-0.00044277778043,0.000591266278648,-0.000631547741956,-3.26189286881e-05,0.00121515148599,-6.1180440605e-05,-0.000129755081869,0
57.3,8.8311269173e-06,0.0088311269173,-0.000524844760352,-0.000438522335083,0.000597032839764,-0.000629813712422,-2.79697902029e-05,0.00122203546973,-6.09339463534e-05,-0.000128152638165,0
57.4,3.53354410712e-05,0.0353354410712,-0.000523398136971,-0.000434272561471,0.000602774380715,-0.000628077764366,-2.33310778407e-05,0.00122887983927,-6.06875557051e-05,-0.000126551682561,0
57.5,6.17607750174e-05,0.0617607750174,-0.00052194991923,-0.000430028482541,0.000608490861174,-0.000626339903076,-1.87028207361e-05,0.00123568454308,-6.04412682325e-05,-0.000124952235424,0
57.6,8.81069566895e-05,0.0881069566895,-0.000520500111538,-0.000425790121176,0.000614182241289,-0.000624600133846,-1.40850479184e-05,0.0012424495305,-6.01950835053e-05,-0.000123354317114,0
57.7,0.000114373815526,0.114373815526,-0.000519048718313,-0.000421557500192,0.000619848481691,-0.000622858461976,-9.4777883124e-06,0.00124917475169,-5.99490010908e-05,-0.000121757947977,0
57.8,0.000140561182475,0.140561182475,-0.000517595743975,-0.000417330642338,0.000625489543487,-0.00062111489277,-4.88107073676e-06,0.00125586015771,-5.97030205533e-05,-0.000120163148349,0
57.9,0.000166668889998,0.166668889998,-0.000516141192951,-0.000413109570297,0.000631105388266,-0.000619369431541,-2.94923903965e-07,0.00126250570044,-5.94571414542e-05,-0.000118569938556,0
58,0.000192696772064,0.192696772064,-0.000514685069672,-0.000408894306685,0.000636695978097,-0.000617622083606,4.28062357777e-06,0.00126911133262,-5.92113633526e-05,-0.000116978338912,0
58.1,0.000218644664164,0.218644664164,-0.000513227378572,-0.000404684874052,0.000642261275532,-0.000615872854286,8.8455432079e-06,0.00127567700786,-5.89656858044e-05,-0.000115388369717,0
58.2,0.000244512403309,0.244512403309,-0.000511768124093,-0.00040048129488,0.000647801243606,-0.000614121748911,1.33998065913e-05,0.00128220268062,-5.8720108363e-05,-0.000113800051262,0
58.3,0.000270299828025,0.270299828025,-0.000510307310679,-0.000396283591584,0.000653315845835,-0.000612368772815,1.79433854384e-05,0.00128868830623,-5.84746305789e-05,-0.000112213403823,0
58.4,0.00029600677837,0.29600677837,-0.000508844942781,-0.000392091786513,0.000658805046222,-0.000610613931337,2.24762515675e-05,0.00129513384088,-5.82292519999e-05,-0.000110628447665,0
58.5,0.000321633095919,0.321633095919,-0.000507381024853,-0.000387905901948,0.000664268809251,-0.000608857229823,2.69983769008e-05,0.0013015392416,-5.79839721711e-05,-0.00010904520304,0
58.6,0.000347178623786,0.347178623786,-0.000505915561354,-0.000383725960103,0.000669707099896,-0.000607098673625,3.15097334699e-05,0.00130790446632,-5.77387906345e-05,-0.000107463690185,0
58.7,0.000372643206617,0.372643206617,-0.000504448556749,-0.000379551983124,0.000675119883615,-0.000605338268098,3.60102934119e-05,0.00131422947382,-5.74937069296e-05,-0.000105883929325,0
58.8,0.000398026690585,0.398026690585,-0.000502980015505,-0.000375383993091,0.00068050712635,-0.000603576018606,4.05000289705e-05,0.00132051422373,-5.72487205931e-05,-0.000104305940672,0
58.9,0.0004233289234,0.4233289234,-0.000501509942098,-0.000371222012014,0.000685868794536,-0.000601811930517,4.49789124962e-05,0.00132675867658,-5.70038311586e-05,-0.00010272974442,0
59,0.000448549754316,0.448549754316,-0.000500038341004,-0.000367066061838,0.000691204855091,-0.000600046009205,4.94469164473e-05,0.00133296279374,-5.67590381573e-05,-0.000101155360754,0
59.1,0.000473689034135,0.473689034135,-0.000498565216707,-0.000362916164439,0.000696515275428,-0.000598278260048,5.39040133901e-05,0.00133912653747,-5.65143411172e-05,-9.95828098385e-05,0
59.2,0.000498746615196,0.498746615196,-0.000497090573694,-0.000358772341623,0.000701800023446,-0.000596508688432,5.83501759973e-05,0.00134524987089,-5.62697395636e-05,-9.80121118275e-05,0
59.3,0.000523722351383,0.523722351383,-0.000495614416456,-0.000354634615132,0.000707059067532,-0.000594737299747,6.27853770491e-05,0.00135133275801,-5.60252330192e-05,-9.64432868575e-05,0
59.4,0.000548616098142,0.548616098142,-0.000494136749491,-0.000350503006636,0.00071229237657,-0.000592964099389,6.72095894354e-05,0.00135737516371,-5.57808210034e-05,-9.48763550494e-05,0
59.5,0.000573427712458,0.573427712458,-0.0004926575773,-0.000346377537739,0.000717499919933,-0.00059118909276,7.16227861516e-05,0.00136337705371,-5.55365030333e-05,-9.33113365088e-05,0
59.6,0.000598157052884,0.598157052884,-0.000491176904388,-0.000342258229975,0.000722681667487,-0.000589412285266,7.60249403036e-05,0.00136933839467,-5.52922786226e-05,-9.17482513242e-05,0
59.7,0.000622803979527,0.622803979527,-0.000489694735267,-0.00033814510481,0.000727837589592,-0.00058763368232,8.04160251048e-05,0.00137525915408,-5.50481472825e-05,-9.01871195683e-05,0
59.8,0.000647368354048,0.647368354048,-0.00048821107445,-0.000334038183643,0.0007329676571,-0.00058585328934,8.47960138766e-05,0.00138113930032,-5.48041085213e-05,-8.86279612965e-05,0
59.9,0.00067185003968,0.67185003968,-0.000486725926458,-0.0003299374878,0.000738071841359,-0.00058407111175,8.91648800503e-05,0.00138697880267,-5.45601618442e-05,-8.70707965469e-05,0
60,0.000696248901222,0.696248901222,-0.000485239295814,-0.000325843038541,0.000743150114216,-0.000582287154977,9.35225971659e-05,0.00139277763127,-5.43163067537e-05,-8.55156453402e-05,0
60.1,0.000720564805039,0.720564805039,-0.000483751187047,-0.000321754857056,0.000748202448009,-0.000580501424457,9.7869138873e-05,0.00139853575714,-5.40725427493e-05,-8.39625276794e-05,0
60.2,0.000744797619061,0.744797619061,-0.00048226160469,-0.000317672964466,0.000753228815574,-0.000578713925628,0.000102204478929,0.00140425315222,-5.38288693279e-05,-8.24114635491e-05,0
60.3,0.000768947212809,0.768947212809,-0.000480770553281,-0.000313597381822,0.000758229190249,-0.000576924663937,0.000106528591204,0.0014099297893,-5.35852859831e-05,-8.08624729158e-05,0
60.4,0.00079301345737,0.79301345737,-0.000479278037361,-0.000309528130106,0.000763203545867,-0.000575133644833,0.000110841449675,0.00141556564206,-5.33417922057e-05,-7.93155757266e-05,0
60.5,0.000816996225406,0.816996225406,-0.000477784061477,-0.000305465230228,0.000768151856759,-0.000573340873773,0.00011514302843,0.00142116068509,-5.30983874838e-05,-7.77707919103e-05,0
60.6,0.000840895391176,0.840895391176,-0.00047628863018,-0.00030140870303,0.00077307409776,-0.000571546356216,0.00011943330167,0.00142671489385,-5.28550713023e-05,-7.62281413756e-05,0
60.7,0.000864710830512,0.864710830512,-0.000474791748025,-0.000297358569284,0.000777970244202,-0.00056975009763,0.000123712243704,0.0014322282447,-5.26118431433e-05,-7.46876440116e-05,0
60.8,0.000888442420838,0.888442420838,-0.000473293419573,-0.00029331484969,0.00078284027192,-0.000567952103487,0.000127979828952,0.00143770071489,-5.23687024859e-05,-7.31493196876e-05,0
60.9,0.000912090041163,0.912090041163,-0.000471793649386,-0.000289277564879,0.00078768415725,-0.000566152379263,0.000132236031944,0.00144313228256,-5.21256488063e-05,-7.16131882524e-05,0
61,0.000935653572101,0.935653572101,-0.000470292442034,-0.00028524673541,0.000792501877032,-0.000564350930441,0.000136480827326,0.00144852292674,-5.18826815778e-05,-7.00792695339e-05,0
61.1,0.000959132895859,0.959132895859,-0.00046878980209,-0.000281222381771,0.000797293408612,-0.000562547762508,0.000140714189851,0.00145387262737,-5.16398002705e-05,-6.8547583339e-05,0
61.2,0.000982527896233,0.982527896233,-0.000467285734131,-0.00027720452438,0.000802058729835,-0.000560742880957,0.000144936094387,0.00145918136528,-5.13970043517e-05,-6.70181494533e-05,0
61.3,0.00100583845863,1.00583845863,-0.000465780242738,-0.000273193183583,0.000806797819054,-0.000558936291285,0.000149146515911,0.0014644491222,-5.11542932859e-05,-6.54909876408e-05,0
61.4,0.00102906447006,1.02906447006,-0.000464273332498,-0.000269188379654,0.000811510655128,-0.000557127998997,0.000153345429517,0.00146967588074,-5.09116665342e-05,-6.3966117643e-05,0
61.5,0.00105220581913,1.05220581913,-0.000462765008001,-0.000265190132796,0.000816197217421,-0.000555318009601,0.000157532810407,0.00147486162443,-5.06691235551e-05,-6.24435591795e-05,0
