finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,slot_start_x_mm,slot_start_y_mm,slot_end_x_mm,slot_end_y_mm,slider_x_mm,slider_y_mm,slider_translation_mm,slot_length_mm,rod_length_mm,rod_error_mm,mechanism_residual_mm
index,18.0,0.46153846153846156,59.95938690368135,-62.91252517367211,0.0,-1.0,37.28517862294271,-15.48500794115267,52.623762460302935,-35.22653386657879,63.34107649537929,-57.812794731838345,43.58925811419911,-39.513459480609335,54.30657214927547,-62.09972034586889,43.58925811419911,-39.513459480609335,0.0,25.000000000000004,29.018154836137576,0.46123987859178683,3.052504027323266e-07
index,18.5,0.47435897435897434,58.12747820118495,-64.1487227985105,0.0,-1.0,37.1341124662694,-15.868008990529143,51.96868410067995,-35.9910178218034,61.973308844835785,-58.90187733707748,42.80434029457032,-39.992867719465735,52.80896503872616,-62.90372723473982,42.80434029457032,-39.992867719465735,0.0,25.000000000000004,29.018154836137576,0.41214340663306004,2.9772029108698916e-07
index,19.0,0.48717948717948717,56.26454710370225,-65.33462506792863,0.0,-1.0,36.97911216419119,-16.249434859960132,51.30018797248869,-36.74106211825751,60.58230624268304,-59.95403867056817,42.01499735156443,-40.453909426335244,51.29711562175878,-63.66688597864591,42.01499735156443,-40.453909426335244,0.0,25.000000000000004,29.018154836137576,0.3458741633958198,2.9071293283777777e-07
index,19.5,0.5,54.371436952578556,-66.46955165446803,0.0,-1.0,36.82019413809761,-16.62924513957095,50.61861877089906,-37.47639069125016,59.16912235404078,-60.968706210897864,41.22169256303998,-40.896592124506846,49.7721961461817,-64.38890764415456,41.22169256303998,-40.896592124506846,0.0,25.000000000000004,29.018154836137576,0.262424335396787,2.842423931781468e-07
index,20.0,0.5128205128205128,52.44897397499894,-67.55280393091321,0.0,-1.0,36.657375224438525,-17.007399590649342,49.92432745908307,-38.19673602206362,57.734826049597004,-61.94533833393831,40.42488653433319,-41.32093545826919,48.23538512484713,-65.06953777014388,40.42488653433319,-41.32093545826919,0.0,25.000000000000004,29.018154836137576,0.16179327846937142,2.783271035866619e-07
index,20.5,0.5256410256410257,50.49796783039883,-68.58366116576013,0.0,-1.0,36.49067267294035,-17.38385814990855,49.21767105282642,-38.901839287514775,56.28050048576234,-62.88342473137678,39.625036875281616,-41.726971060689145,46.68786630821754,-65.70855650455114,39.625036875281616,-41.726971060689145,0.0,25.000000000000004,29.018154836137576,0.04398649682947209,2.729904018394791e-07
index,21.0,0.5384615384615384,48.51921226256074,-69.56137645026465,0.0,-1.0,36.32010414477856,-17.758580933731803,48.4990124014914,-39.591450504051046,54.807242173096945,-63.7824868015855,38.822597882477616,-42.11474241269327,45.13082765408316,-66.30577871022771,38.845638676063075,-42.20310011273436,0.09131243795672164,25.000000000000004,29.018154836137576,0.0,2.682613242654952e-07
index,21.5,0.5512820512820513,46.513485864688064,-70.48517232028235,0.0,-1.0,36.14568771070664,-18.131528242397735,47.76871996546964,-40.265328666291026,53.316160033847574,-64.64207801249704,38.01802022698724,-42.4843046936422,43.56546029536517,-66.86105403984821,38.07210206754246,-42.72195295214454,0.2437243119736649,25.000000000000004,29.018154836137576,0.0,2.6417563248060105e-07
index,22.0,0.5641025641025641,44.48155296651268,-71.35423602883009,0.0,-1.0,35.9674418491415,-18.50266056428634,47.027167590266416,-40.92324187992352,51.808374449442965,-65.46178423617938,37.21175064776407,-42.835724623594146,41.99295750694062,-67.37426697985,37.29074568409412,-43.241150095031024,0.4130496685080381,25.000000000000004,29.018154836137576,0.0,2.6077709591731946e-07
index,22.5,0.5769230769230769,42.42416465469392,-72.16771441665942,0.0,-1.0,35.78538544420589,-18.871938580065027,46.274734277359535,-41.564967488882345,50.28501629880355,-66.24122405483017,36.40423165098041,-43.16908029745995,40.41451367242442,-67.84533686340778,36.50036922845103,-43.76063857555817,0.599319305703102,25.000000000000004,29.018154836137576,0.0,2.581191971273711e-07
index,23.0,0.5897435897435898,40.342059940489065,-72.9247083177912,0.0,-1.0,35.59953778372766,-19.23932316685426,45.51180395197856,-42.19029219671765,48.747225988329944,-66.98004903793519,35.59590121549154,-43.484461011258205,38.83132325184293,-68.27421785247574,35.69976899900615,-44.280294466069954,0.8025829578615775,25.000000000000004,29.018154836137576,0.0,2.961446554650138e-07
index,23.5,0.6025641025641025,38.23596709203205,-73.62426642447015,0.0,-1.0,35.40991855719636,-19.604775402372386,44.7387652279516,-42.79901218208856,47.19615247444178,-67.67794399036336,34.78719250464168,-43.78196708068463,37.244579751131866,-68.66089888895944,34.88774005492178,-44.799924527350996,1.022911126682488,25.000000000000004,29.018154836137576,0.0,3.434738005125837e-07
index,24.0,0.6153846153846154,36.10660515270972,-74.26537852078002,0.0,-1.0,35.216547853677255,-19.968256569059264,43.95601116976895,-43.39093320830542,45.63295227954401,-68.33462717119605,33.9785335846127,-44.06170965221544,35.655474694387756,-69.00540361510608,34.063078059145944,-45.319268123838505,1.2603971904622127,25.000000000000004,29.018154836137576,0.0,3.9797063777768926e-07
index,24.5,0.6282051282051282,33.954685672260126,-74.84696797546019,0.0,-1.0,35.01944615968299,-20.329728158178124,43.16393905201454,-43.965870726853765,44.0587885023043,-68.9498504831159,33.17034714950969,-44.32381050696967,34.06519659979945,-69.3077902632318,33.22458074743763,-45.83799941584393,1.515159838070568,25.000000000000004,29.018154836137576,0.0,4.608227541780252e-07
index,25.0,0.6410256410256411,31.78091468360837,-75.3678833612839,0.0,-1.0,34.81863435700317,-20.68915187389539,42.3629501163179,-44.52364997483629,42.47482982312898,-69.52339963220695,32.363050253369636,-44.56840185756072,32.47492996018072,-69.56815151493137,32.371048962716735,-46.35572984544375,1.7873458858377718,25.000000000000004,29.018154836137576,0.0,5.33457260587511e-07
index,25.5,0.6538461538461539,29.585994966449125,-75.82688903937101,0.0,-1.0,34.61413372049206,-21.04648963733787,41.55344932598088,-45.06410606627227,40.882249505729355,-70.0550942580444,31.557054049272026,-44.795626138171656,30.885854229020502,-69.7866143299438,31.501287182662303,-46.87201093877166,2.077133549768568,25.000000000000004,29.018154836137576,0.0,6.175996531965211e-07
index,26.0,0.6666666666666666,27.370628648646704,-76.22265451022818,0.0,-1.0,34.40596591581462,-21.401703590627008,40.73584511843467,-45.58708407719861,39.28222439567278,-70.54478803398031,30.752763535721986,-45.005635788093855,29.299142812960095,-69.96333974487555,30.614103453673277,-47.386337455458296,2.3847362636873695,25.000000000000004,29.018154836137576,0.0,7.153492660449956e-07
index,26.5,0.6794871794871795,25.135520209282454,-76.553742286717,0.0,-1.0,34.19415299715116,-21.754756100889708,39.91054915568442,-46.092439124520084,37.675933916815694,-70.99236873755746,29.95057731046947,-45.19859302897259,27.715962071600742,-70.09852264200997,29.70830862497743,-47.89815092657682,2.710407157326626,25.000000000000004,29.018154836137576,0.0,8.292779938301464e-07
