finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,distal_start_x_mm,distal_start_y_mm,distal_end_x_mm,distal_end_y_mm,r4_x_mm,r4_y_mm,rod_length_mm,rod_error_mm,perpendicular_deviation_deg,mechanism_residual_mm
little,5.0,0.07633587786259542,96.6472749616471,-0.5840565725444858,0.0,-2.0,33.872586237205844,-4.940731474149439,56.63048355915427,-8.269110882157571,79.21431622500128,-12.62462487260941,56.63048355915427,-8.269110882157571,79.21431622500128,-12.62462487260941,67.92239989207778,-10.44686787738349,28.0,2.3709317373903644,60.133836715206655,1.4167198969516903e-08
little,5.5,0.08396946564885496,96.54254821065615,-1.6939127398692533,0.0,-2.0,33.84584958234046,-5.233955171239069,56.5530134794969,-8.892466856019542,79.04977098905798,-13.67743305819977,56.5530134794969,-8.892466856019542,79.04977098905798,-13.67743305819977,67.80139223427744,-11.284949957109657,28.0,2.2992085995825953,59.53830852790345,1.4266795744788396e-08
little,6.0,0.0916030534351145,96.42388075949677,-2.8029739266184945,0.0,-2.0,33.816574635580395,-5.526936335719821,56.468216377385986,-9.51480875104237,78.8697330759962,-14.727490364366554,56.468216377385986,-9.51480875104237,78.8697330759962,-14.727490364366552,67.66897472669109,-12.121149557704461,28.0,2.2270246310689465,58.94557899083678,1.4372652401561936e-08
little,6.5,0.09923664122137404,96.29126345908182,-3.91103853879845,0.0,-2.0,33.78476359241965,-5.819652995275315,56.37610615742388,-10.136045135782046,78.67425096000332,-15.774550111677648,56.37610615742388,-10.136045135782046,78.67425096000332,-15.774550111677648,67.5251785587136,-12.955297623729848,28.0,2.154373860031587,58.3556465021792,1.448518816005162e-08
little,7.0,0.10687022900763359,96.14469032858239,-5.017904867871535,0.0,-2.0,33.75041883854847,-6.112083197425897,56.27669792183872,-10.756084775991528,78.4633772642349,-16.818366504655327,56.27669792183872,-10.756084775991528,78.4633772642349,-16.818366504655327,67.37003759303681,-13.787225640323427,28.0,2.0812504205093916,57.768510120756225,1.460475829162533e-08
little,7.5,0.11450381679389313,95.98415853948939,-6.123371167778926,0.0,-2.0,33.71354294967441,-6.404205011174973,56.170007967623775,-11.37483665087796,78.23716874433492,-17.85869470413461,56.170007967623775,-11.37483665087796,78.23716874433492,-17.85869470413461,67.20358835597935,-14.616765677506285,28.0,2.0076485314296804,57.184169620027895,1.4731817543633952e-08
little,8.0,0.12213740458015267,95.80966839657577,-7.227235730801649,0.0,-2.0,33.67413869132917,-6.695996528653742,56.05605378345052,-11.992209969317795,77.9956862706637,-18.89529089930989,56.05605378345052,-11.992209969317795,77.9956862706637,-18.89529089930989,67.02587002705711,-15.443750434313843,28.0,1.9335624750903548,56.60262554190577,1.486673539830008e-08
little,8.5,0.1297709923664122,95.62122331580369,-8.329296962141184,0.0,-2.0,33.63220901866117,-6.9874358667641925,55.93485404635627,-12.60811418602664,77.73899480923912,-19.927912379446376,55.93485404635627,-12.60811418602664,77.73899480923912,-19.927912379446376,66.8369244277977,-16.268013282736508,28.0,1.8589865751158676,56.023879250450584,1.5009987919256673e-08
little,9.0,0.13740458015267176,95.41882979922269,-9.429353453104516,0.0,-2.0,33.587757076214,-7.278501168820235,55.806428618207036,-13.222459017680613,77.46716340139808,-20.95631760523297,55.806428618207036,-13.222459017680613,77.46716340139808,-20.95631760523297,66.63679600980257,-17.089388311456794,28.0,1.7839151739071042,55.44793298550338,1.516200143214519e-08
little,9.5,0.1450381679389313,95.20249740690917,-10.527204052779696,0.0,-2.0,33.54078619769048,-7.569170606186859,55.67079854193602,-13.835154458986024,77.18026514218428,-21.980266279753405,55.67079854193602,-13.835154458986024,77.18026514218428,-21.980266279753405,66.42553184206015,-17.907710369369713,28.0,1.7083426096059995,54.87478991630684,1.5323223578889156e-08
little,10.0,0.15267175572519084,94.97223872599955,-11.6226479380907,0.0,-2.0,33.49129990570276,-7.859422379917198,55.52798603755906,-14.44611079869429,76.87837715747023,-22.99951941905254,55.52798603755906,-14.44611079869429,76.87837715747023,-22.99951941905254,66.20318159751464,-18.722815108873416,28.0,1.6322631925927773,54.304454195177684,1.5494180161113036e-08
little,10.5,0.16030534351145037,94.72806933687167,-12.71548468212545,0.0,-2.0,33.43930191150805,-8.149234722387336,55.378014497967186,-15.055238635558801,76.56158057982063,-24.013839422274778,55.378014497967186,-15.055238635558801,76.56158057982063,-24.013839422274778,65.96979753889391,-19.53453902891679,28.0,1.5556711815322615,53.7369310113033,1.5675389875013934e-08
little,11.0,0.16793893129770993,94.4700077765319,-13.805514320629676,0.0,-2.0,33.38479611473036,-8.438585898928803,55.22090848449773,-15.662448894230726,76.2299605231058,-25.022990141351944,55.22090848449773,-15.662448894230726,76.2299605231058,-25.022990141351944,65.72543450380176,-20.342719517791334,28.0,1.4785607589846386,53.172226644732646,1.5867314573370095e-08
little,11.5,0.17557251908396945,94.19807549926682,-14.892537416566247,0.0,-2.0,33.32778660306799,-8.727454209458568,55.05669372228445,-16.267652841090527,75.88360605587292,-26.026736950217817,55.05669372228445,-16.267652841090527,75.88360605587292,-26.026736950217817,65.47014988907868,-21.147194895654174,28.0,1.400926006593977,52.61034852064706,1.607057242836163e-08
